Zone,Area,SubArea,Pole,PoleType,Pole Status,Meter Type,Latitude,Longitude,RFID,RFID Match,Terminal,Location,Set F/W Version,Reported F/W Version,Set IO F/W Version,Reported IO F/W Version,Config ID,Config. Name,Collection Route,Collection Sub Route,Original Meter  Install Date,Terminal Install Date,Street Side,Street Direction,Street Address,Dome Colour,Block Number,Enforcement Route,Maintenance Route,Carrier,Warranty Expiry
USPL,USPL,1800 FOURTH STREET,4TH1819,,Active,MK5,37.869520000,-122.300416000,E00700001AF295B4,Yes,0344234,Assigned to pole,52.79.8,52.79.8,,,47360,M5 GB 4th St / 2 Hr / COVID-19 $2.50/hr,,,08/21/2012,12/22/2021,,,1800 FOURTH STREET,,,,,Verizon4G,03/07/2022
USPL,USPL,1800 FOURTH STREET,4TH1820,,Active,MK5,37.869383000,-122.300551000,E00700001AF2945F,Yes,0371336,Assigned to pole,52.79.8,52.79.8,,,47361,M5 GB 4th St / 30 Mins / COVID-19 $2.50/hr,,,08/21/2012,01/18/2022,,,1800 FOURTH STREET,,,,,Verizon4G,03/07/2022
USPL,USPL,1800 FOURTH STREET,4TH1821,,Active,MK5,37.869477000,-122.300401000,E00700001AF298D6,Yes,0341306,Assigned to pole,52.79.8,52.79.8,,,47360,M5 GB 4th St / 2 Hr / COVID-19 $2.50/hr,,,08/21/2012,02/01/2022,,,1800 FOURTH STREET,,,,,Verizon4G,04/24/2022
USPL,USPL,1800 FOURTH STREET,4TH1822,,Active,MK5,37.869330000,-122.300535000,E00700001AF29A99,Yes,0344060,Assigned to pole,52.79.8,52.79.8,,,47361,M5 GB 4th St / 30 Mins / COVID-19 $2.50/hr,,,08/21/2012,10/18/2021,,,1800 FOURTH STREET,,,,,Verizon4G,01/05/2022
USPL,USPL,1800 FOURTH STREET,4TH1823,,Active,MK5,37.869427000,-122.300383000,E00700001AF291B8,Yes,0371257,Assigned to pole,52.79.8,52.79.8,,,47360,M5 GB 4th St / 2 Hr / COVID-19 $2.50/hr,,,08/21/2012,02/01/2022,,,1800 FOURTH STREET,,,,,Verizon4G,04/24/2022
USPL,USPL,1800 FOURTH STREET,4TH1824,,Active,MK5,37.869279000,-122.300517000,E00700001AF29046,Yes,0313150,Assigned to pole,52.79.8,52.79.8,,,47361,M5 GB 4th St / 30 Mins / COVID-19 $2.50/hr,,,08/21/2012,02/01/2022,,,1800 FOURTH STREET,,,,,Verizon4G,02/03/2022
USPL,USPL,1800 FOURTH STREET,4TH1825,,Active,MK5,37.869372000,-122.300369000,E00700001AF28F7A,Yes,0337308,Assigned to pole,52.79.8,52.79.8,,,47360,M5 GB 4th St / 2 Hr / COVID-19 $2.50/hr,,,08/21/2012,02/01/2022,,,1800 FOURTH STREET,,,,,Verizon4G,04/24/2022
USPL,USPL,1800 FOURTH STREET,4TH1826,,Active,MK5,37.869220000,-122.300502000,E00700001AF28F81,Yes,0440562,Assigned to pole,52.79.8,52.79.8,,,47361,M5 GB 4th St / 30 Mins / COVID-19 $2.50/hr,,,08/21/2012,10/16/2019,,,1800 FOURTH STREET,,,,,Verizon4G,06/18/2020
USPL,USPL,1800 FOURTH STREET,4TH1828,,Active,MK5,37.869171000,-122.300481000,E00700001AF291B1,Yes,0345173,Assigned to pole,52.79.8,52.79.8,,,47361,M5 GB 4th St / 30 Mins / COVID-19 $2.50/hr,,,08/21/2012,12/16/2019,,,1800 FOURTH STREET,,,,,Verizon4G,12/29/2019
USPL,USPL,1800 FOURTH STREET,4TH1829,,Active,MK5,37.869263000,-122.300336000,E00700001AF28F21,Yes,0371028,Assigned to pole,52.79.8,52.79.8,,,47360,M5 GB 4th St / 2 Hr / COVID-19 $2.50/hr,,,08/21/2012,12/27/2022,,,1800 FOURTH STREET,,,,,Verizon4G,05/12/2022
USPL,USPL,1800 FOURTH STREET,4TH1831,,Active,MK5,37.869167000,-122.300303000,E00700001AF28F31,Yes,0358386,Assigned to pole,52.73.0,52.79.8,,,47360,M5 GB 4th St / 2 Hr / COVID-19 $2.50/hr,,,08/21/2012,02/10/2023,,,1800 FOURTH STREET,,,,,Verizon4G,05/12/2022
USPL,USPL,1800 FOURTH STREET,4TH1833,,Active,MK5,37.869124000,-122.300287000,E00700001AF28F1C,Yes,0353072,Assigned to pole,52.79.8,52.79.8,,,47360,M5 GB 4th St / 2 Hr / COVID-19 $2.50/hr,,,08/21/2012,06/07/2021,,,1800 FOURTH STREET,,,,,Verizon4G,08/31/2021
USPL,USPL,2000 Fourth Street,4TH2025,Single Space,Active,MK5,37.866580000,-122.299438000,E00700001AF29664,Yes,0390306,Assigned to pole,52.79.8,52.79.8,,,50532,M5 GB 4th St / 8 Hr / COVID-19 / $0.50/hr,,,08/21/2012,01/31/2024,,,2000 FOURTH STREET,,,,,Verizon4G,01/05/2022
USPL,USPL,2000 SIXTH ST,6TH2031,,Active,MK5,37.867083000,-122.297273000,E0070000208875FB,Yes,0449424,Assigned to pole,52.79.8,52.79.8,,,50532,M5 GB 4th St / 8 Hr / COVID-19 / $0.50/hr,,,12/14/2014,01/23/2020,,,2000 SIXTH ST,,,,,Verizon4G,03/18/2020
USPL,USPL,2000 SIXTH ST,6TH2033,,Active,MK5,37.867028000,-122.297250000,E0070000208875FA,Yes,0384185,Assigned to pole,52.79.8,52.79.8,,,50532,M5 GB 4th St / 8 Hr / COVID-19 / $0.50/hr,,,12/14/2014,10/18/2021,,,2000 SIXTH ST,,,,,Verizon4G,01/05/2022
USPL,USPL,2000 SIXTH ST,6TH2035,,Active,MK5,37.866969000,-122.297223000,E0070000208875F9,Yes,0436184,Assigned to pole,52.79.8,52.79.8,,,50532,M5 GB 4th St / 8 Hr / COVID-19 / $0.50/hr,,,12/14/2014,01/23/2020,,,2000 SIXTH ST,,,,,Verizon4G,03/18/2020
USPL,USPL,2000 SEVENTH ST,7TH2007,,Active,MK5,37.867954000,-122.296481000,E0070000208875F8,Yes,0340638,Assigned to pole,52.79.8,52.79.8,,,50532,M5 GB 4th St / 8 Hr / COVID-19 / $0.50/hr,,,12/14/2014,08/10/2021,,,2000 SEVENTH ST,,,,,Verizon4G,11/02/2021
USPL,USPL,2000 SEVENTH ST,7TH2009,,Active,MK5,37.867910000,-122.296463000,E0070000208875CB,Yes,0349626,Assigned to pole,52.79.8,52.79.8,,,50532,M5 GB 4th St / 8 Hr / COVID-19 / $0.50/hr,,,12/14/2014,05/26/2021,,,2000 SEVENTH ST,,,,,Verizon4G,08/01/2021
USPL,USPL,2000 SEVENTH ST,7TH2011,,Active,MK5,37.867860000,-122.296454000,E0070000208875F7,Yes,0277126,Assigned to pole,52.79.8,52.79.8,,,50532,M5 GB 4th St / 8 Hr / COVID-19 / $0.50/hr,,,12/14/2014,04/12/2021,,,2000 SEVENTH ST,,,,,Verizon4G,06/17/2021
USPL,USPL,2000 SEVENTH ST,7TH2013,,Active,MK5,37.867810000,-122.296438000,E0070000208875F5,Yes,0353978,Assigned to pole,52.79.8,52.79.8,,,50532,M5 GB 4th St / 8 Hr / COVID-19 / $0.50/hr,,,12/14/2014,08/13/2021,,,2000 SEVENTH ST,,,,,Verizon4G,11/02/2021
USPL,USPL,1900 EIGHTH ST,8TH1948,,Active,MK5,37.868712000,-122.295694000,E0070000208876AE,Yes,0342943,Assigned to pole,52.79.8,52.79.8,,,50532,M5 GB 4th St / 8 Hr / COVID-19 / $0.50/hr,,,12/14/2014,12/01/2020,,,1900 EIGHTH ST,,,,,Verizon4G,10/10/2017
USPL,USPL,1900 EIGHTH ST,8TH1950,,Active,MK5,37.868650000,-122.295677000,E0070000208875F3,Yes,0384269,Assigned to pole,52.79.8,52.79.8,,,50532,M5 GB 4th St / 8 Hr / COVID-19 / $0.50/hr,,,12/14/2014,04/28/2021,,,1900 EIGHTH ST,,,,,Verizon4G,07/20/2021
USPL,USPL,1900 EIGHTH ST,8TH1952,,Active,MK5,37.868591000,-122.295661000,E0070000208875F2,Yes,0384032,Assigned to pole,52.79.8,52.79.8,,,50532,M5 GB 4th St / 8 Hr / COVID-19 / $0.50/hr,,,12/14/2014,04/28/2021,,,1900 EIGHTH ST,,,,,Verizon4G,07/20/2021
USPL,USPL,2000 EIGHTH ST,8TH2002,,Active,MK5,37.868262000,-122.295576000,E0070000208875B8,Yes,0354942,Assigned to pole,52.79.8,52.79.8,,,50532,M5 GB 4th St / 8 Hr / COVID-19 / $0.50/hr,,,12/14/2014,01/31/2022,,,2000 EIGHTH ST,,,,,Verizon4G,04/24/2022
USPL,USPL,2000 EIGHTH ST,8TH2004,,Active,MK5,37.868214000,-122.295560000,E0070000208875CF,Yes,0509453,Assigned to pole,52.79.8,52.79.8,,,50532,M5 GB 4th St / 8 Hr / COVID-19 / $0.50/hr,,,12/14/2014,01/24/2022,,,2000 EIGHTH ST,,,,,Verizon4G,03/07/2022
USPL,USPL,2000 EIGHTH ST,8TH2006,,Active,MK5,37.868155000,-122.295543000,E0070000208875B7,Yes,0389136,Assigned to pole,52.79.8,52.79.8,,,50532,M5 GB 4th St / 8 Hr / COVID-19 / $0.50/hr,,,12/14/2014,08/16/2021,,,2000 EIGHTH ST,,,,,Verizon4G,11/02/2021
USPL,USPL,2000 EIGHTH ST,8TH2008,,Active,MK5,37.868110000,-122.295529000,E0070000208875B6,Yes,0371184,Assigned to pole,52.79.8,52.79.8,,,50532,M5 GB 4th St / 8 Hr / COVID-19 / $0.50/hr,,,12/14/2014,05/22/2024,,,2000 EIGHTH ST,,,,,Verizon4G,03/07/2022
USPL,USPL,2000 EIGHTH ST,8TH2014,,Active,MK5,37.867934000,-122.295465000,E007000020887533,Yes,0308374,Assigned to pole,52.79.8,52.79.8,,,50532,M5 GB 4th St / 8 Hr / COVID-19 / $0.50/hr,,,12/14/2014,01/22/2020,,,2000 EIGHTH ST,,,,,Verizon4G,04/01/2020
USPL,USPL,2000 EIGHTH ST,8TH2016,,Active,MK5,37.867842000,-122.295436000,E0070000208875C9,Yes,0346359,Assigned to pole,52.79.8,52.79.8,,,50532,M5 GB 4th St / 8 Hr / COVID-19 / $0.50/hr,,,12/22/2014,08/26/2021,,,2000 EIGHTH ST,,,,,Verizon4G,11/22/2021
USPL,USPL,2000 EIGHTH ST,8TH2018,,Active,MK5,37.867765000,-122.295407000,E0070000208875D8,Yes,0353941,Assigned to pole,52.79.8,52.79.8,,,50532,M5 GB 4th St / 8 Hr / COVID-19 / $0.50/hr,,,12/14/2014,08/26/2021,,,2000 EIGHTH ST,,,,,Verizon4G,11/22/2021
USPL,USPL,2000 EIGHTH ST,8TH2020,,Active,MK5,37.867689000,-122.295388000,E0070000208875C8,Yes,0327977,Assigned to pole,52.79.8,52.79.8,,,50532,M5 GB 4th St / 8 Hr / COVID-19 / $0.50/hr,,,12/14/2014,10/13/2023,,,2000 EIGHTH ST,,,,,Verizon4G,06/02/2022
USPL,USPL,1900 NINTH ST,9TH1990,,Active,MK5,37.869032000,-122.294661000,E00700002088755C,Yes,0324327,Assigned to pole,52.79.8,52.79.8,,,47938,M5 GB Univ & San Pablo / 2 Hr / COVID-19 $1.00/hr,,,12/14/2014,10/18/2021,,,1900 NINTH ST,,,,,Verizon4G,01/05/2022
USPL,USPL,1900 NINTH ST,9TH1992,,Active,MK5,37.868961000,-122.294641000,E0070000208875E5,Yes,0347713,Assigned to pole,52.79.8,52.79.8,,,47938,M5 GB Univ & San Pablo / 2 Hr / COVID-19 $1.00/hr,,,12/14/2014,10/18/2021,,,1900 NINTH ST,,,,,Verizon4G,01/05/2022
USPL,USPL,1900 NINTH ST,9TH1994,,Active,MK5,37.868900000,-122.294621000,E00700002088756C,Yes,0504538,Assigned to pole,52.79.8,52.79.8,,,47938,M5 GB Univ & San Pablo / 2 Hr / COVID-19 $1.00/hr,,,12/14/2014,10/25/2021,,,1900 NINTH ST,,,,,Verizon4G,01/05/2022
USPL,USPL,1900 NINTH ST,9TH1996,Single Space,Active,MK5,37.868850000,-122.294602000,E0070000208875EF,Yes,0357517,Assigned to pole,52.79.8,52.79.8,,,47938,M5 GB Univ & San Pablo / 2 Hr / COVID-19 $1.00/hr,,,12/14/2014,03/17/2023,,,1900 NINTH ST,,,,,Verizon4G,01/05/2022
USPL,USPL,2000 9TH ST,9TH2004,,Active,MK5,37.868383000,-122.294429000,E00700001B3A59AD,Yes,0503644,Assigned to pole,52.79.8,52.79.8,,,47938,M5 GB Univ & San Pablo / 2 Hr / COVID-19 $1.00/hr,,,06/06/2013,06/16/2021,,,2000 9TH ST,,,,,Verizon4G,08/31/2021
USPL,USPL,2000 9TH ST,9TH2006,,Active,MK5,37.868340000,-122.294418000,E00700001B3A58CC,Yes,0342876,Assigned to pole,52.79.8,52.79.8,,,47938,M5 GB Univ & San Pablo / 2 Hr / COVID-19 $1.00/hr,,,06/06/2013,10/18/2021,,,2000 9TH ST,,,,,Verizon4G,01/05/2022
USPL,USPL,2000 9TH ST,9TH2008,,Active,MK5,37.868287000,-122.294405000,E00700001B3A58CF,Yes,0356146,Assigned to pole,52.79.8,52.79.8,,,47938,M5 GB Univ & San Pablo / 2 Hr / COVID-19 $1.00/hr,,,06/06/2013,08/26/2021,,,2000 9TH ST,,,,,Verizon4G,11/22/2021
USPL,USPL,1900 ACTON,A1978,,Active,MK5,37.870575000,-122.284434000,E00700001B7A086B,Yes,0343164,Assigned to pole,52.79.5,52.79.8,,,51089,M5 GB University Ave / 1 Hr -> 4 Hr / COVID-19 / $0.50/hr,,,08/17/2014,03/09/2021,,,1900 Acton,,,,,Verizon4G,10/10/2017
USPL,USPL,1900 ACTON,A1980,,Active,MK5,37.870507000,-122.284434000,E00700001B7A07FC,Yes,0343802,Assigned to pole,52.79.5,52.79.8,,,51089,M5 GB University Ave / 1 Hr -> 4 Hr / COVID-19 / $0.50/hr,,,08/18/2014,05/04/2021,,,1900 Acton,,,,,Verizon4G,06/17/2021
USPL,USPL,1900 ACTON,A1981,,Active,MK5,37.870493000,-122.284255000,E00700001B7A086E,Yes,0274241,Assigned to pole,52.79.5,52.79.8,,,51089,M5 GB University Ave / 1 Hr -> 4 Hr / COVID-19 / $0.50/hr,,,08/17/2014,04/06/2021,,,1900 Acton,,,,,Verizon4G,06/17/2021
USPL,USPL,1900 ACTON,A1983,,Active,MK5,37.870449000,-122.284247000,E00700001B7A07DD,Yes,0353382,Assigned to pole,52.73.0,52.79.8,,,51089,M5 GB University Ave / 1 Hr -> 4 Hr / COVID-19 / $0.50/hr,,,08/17/2014,03/09/2021,,,1900 Acton,,,,,Verizon4G,09/20/2018
USPL,USPL,1900 ACTON,A1984,,Active,MK5,37.870409000,-122.284400000,E00700001B7A0858,Yes,0355798,Assigned to pole,52.79.8,52.79.8,,,51089,M5 GB University Ave / 1 Hr -> 4 Hr / COVID-19 / $0.50/hr,,,08/17/2014,10/14/2021,,,1900 Acton,,,,,Verizon4G,01/05/2022
USPL,USPL,1900 ACTON,A1985,,Active,MK5,37.870389000,-122.284232000,E00700001B7A084B,Yes,0371200,Assigned to pole,52.79.1,52.79.8,,,51089,M5 GB University Ave / 1 Hr -> 4 Hr / COVID-19 / $0.50/hr,,,08/17/2014,03/09/2021,,,1900 Acton,,,,,Verizon4G,02/05/2019
USPL,USPL,1900 ACTON,A1986,,Active,MK5,37.870342000,-122.284395000,E0070000163C8192,Yes,0441169,Assigned to pole,52.79.8,52.79.8,,,51089,M5 GB University Ave / 1 Hr -> 4 Hr / COVID-19 / $0.50/hr,,,08/17/2014,11/21/2019,,,1900 Acton,,,,,Verizon4G,06/18/2020
USPL,USPL,1900 ACTON,A1988,,Active,MK5,37.870305000,-122.284378000,E0070000163C8191,Yes,0388914,Assigned to pole,52.79.8,52.79.8,,,51089,M5 GB University Ave / 1 Hr -> 4 Hr / COVID-19 / $0.50/hr,,,08/17/2014,10/14/2021,,,1900 Acton,,,,,Verizon4G,01/05/2022
USPL,USPL,700 ADDISON STREET,AD731,Single Space,Active,MK5,37.866374000,-122.299187000,E00700001AF29AEC,Yes,0499619,Assigned to pole,52.79.8,52.79.8,,,50532,M5 GB 4th St / 8 Hr / COVID-19 / $0.50/hr,,,08/21/2012,12/28/2021,,,700 ADDISON STREET,,,,,Verizon4G,03/07/2022
USPL,USPL,700 ADDISON STREET,AD733,Single Space,Active,MK5,37.866388000,-122.299128000,E00700001AF29AEE,Yes,0395769,Assigned to pole,52.79.5,52.79.8,,,50532,M5 GB 4th St / 8 Hr / COVID-19 / $0.50/hr,,,08/21/2012,04/13/2021,,,700 ADDISON STREET,,,,,Verizon4G,05/31/2022
USPL,USPL,2000 BONAR STREET,BN2004,,Active,MK5,37.869388000,-122.287533000,E00700002B1CE08C,Yes,0341350,Assigned to pole,52.79.8,52.79.8,,,51092,M5 GB University Ave / 2 Hr -> 4 Hr / COVID-19 / $0.50/hr,,,08/21/2012,10/14/2021,,,2000 BONAR STREET,,,,,Verizon4G,01/05/2022
USPL,USPL,2000 BONAR STREET,BN2005,,Active,MK5,37.869460000,-122.287407000,E00700001AF29A8D,Yes,0337723,Assigned to pole,52.79.8,52.79.8,,,51092,M5 GB University Ave / 2 Hr -> 4 Hr / COVID-19 / $0.50/hr,,,08/21/2012,09/27/2021,,,2000 BONAR STREET,,,,,Verizon4G,12/19/2021
USPL,USPL,2000 BONAR STREET,BN2006,,Active,MK5,37.869346000,-122.287526000,E00700002B1CE0B0,Yes,0385035,Assigned to pole,52.79.8,52.79.8,,,51092,M5 GB University Ave / 2 Hr -> 4 Hr / COVID-19 / $0.50/hr,,,08/21/2012,09/27/2021,,,2000 BONAR STREET,,,,,Verizon4G,12/19/2021
USPL,USPL,2000 BONAR STREET,BN2008,,Active,MK5,37.869271000,-122.287518000,E00700002B1CE0AB,Yes,0440399,Assigned to pole,52.79.8,52.79.8,,,51092,M5 GB University Ave / 2 Hr -> 4 Hr / COVID-19 / $0.50/hr,,,08/21/2012,06/13/2019,,,2000 BONAR STREET,,,,,Verizon4G,06/18/2020
USPL,USPL,2000 BONAR STREET,BN2010,,Active,MK5,37.869203000,-122.287518000,E00700002B1CE0BF,Yes,0270047,Assigned to pole,52.79.8,52.79.8,,,51092,M5 GB University Ave / 2 Hr -> 4 Hr / COVID-19 / $0.50/hr,,,08/21/2012,10/14/2021,,,2000 BONAR STREET,,,,,Verizon4G,01/05/2022
USPL,USPL,2000 BONAR STREET,BN2011,,Active,MK5,37.869289000,-122.287364000,E00700002B1CE1E2,Yes,0344667,Assigned to pole,52.79.8,52.79.8,,,51092,M5 GB University Ave / 2 Hr -> 4 Hr / COVID-19 / $0.50/hr,,,08/21/2012,09/16/2021,,,2000 BONAR STREET,,,,,Verizon4G,11/22/2021
USPL,USPL,2000 BONAR STREET,BN2012,,Active,MK5,37.869161000,-122.287509000,E00700002B1CE0D3,Yes,0345262,Assigned to pole,52.79.8,52.79.8,,,51092,M5 GB University Ave / 2 Hr -> 4 Hr / COVID-19 / $0.50/hr,,,08/21/2012,10/14/2021,,,2000 BONAR STREET,,,,,Verizon4G,01/05/2022
USPL,USPL,2000 BONAR STREET,BN2014,,Active,MK5,37.869067000,-122.287487000,E00700002B1CE0BC,Yes,0347149,Assigned to pole,52.79.8,52.79.8,,,51092,M5 GB University Ave / 2 Hr -> 4 Hr / COVID-19 / $0.50/hr,,,08/21/2012,10/14/2021,,,2000 BONAR STREET,,,,,Verizon4G,01/05/2022
USPL,USPL,2000 BONAR STREET,BN2016,,Active,MK5,37.868999000,-122.287476000,E00700002B1CE083,Yes,0389027,Assigned to pole,52.79.8,52.79.8,,,51092,M5 GB University Ave / 2 Hr -> 4 Hr / COVID-19 / $0.50/hr,,,08/21/2012,10/14/2021,,,2000 BONAR STREET,,,,,Verizon4G,01/05/2022
USPL,USPL,2000 BONAR STREET,BN2018,,Active,MK5,37.868947000,-122.287459000,E00700002B1CE1E9,Yes,0444884,Assigned to pole,52.79.8,52.79.8,,,51092,M5 GB University Ave / 2 Hr -> 4 Hr / COVID-19 / $0.50/hr,,,08/21/2012,10/14/2021,,,2000 BONAR STREET,,,,,Verizon4G,11/18/2022
USPL,USPL,2000 BONAR STREET,BN2020,,Active,MK5,37.868916000,-122.287447000,E00700001AF28E27,Yes,0389855,Assigned to pole,52.79.8,52.79.8,,,51092,M5 GB University Ave / 2 Hr -> 4 Hr / COVID-19 / $0.50/hr,,,08/21/2012,10/14/2021,,,2000 BONAR STREET,,,,,Verizon4G,01/05/2022
USPL,USPL,1900 CURTIS STREET,C1981,,Active,MK5,37.869848000,-122.289513000,E007000020887562,Yes,0358417,Assigned to pole,52.79.8,52.79.8,,,51086,M5 GB University Ave / 30 Min -> 4 Hr / COVID-19 / $0.50/hr,,,12/07/2014,02/03/2022,,,1900 CURTIS STREET,,,,,Verizon4G,04/24/2022
USPL,USPL,1900 CURTIS STREET,C1983,,Active,MK5,37.869757000,-122.289503000,E0070000208876C4,Yes,0348591,Assigned to pole,52.79.8,52.79.8,,,51086,M5 GB University Ave / 30 Min -> 4 Hr / COVID-19 / $0.50/hr,,,12/07/2014,10/06/2021,,,1900 CURTIS STREET,,,,,Verizon4G,12/19/2021
USPL,USPL,1900 CURTIS STREET,C1985,,Active,MK5,37.869674000,-122.289496000,E007000020887516,Yes,0345139,Assigned to pole,52.79.8,52.79.8,,,51086,M5 GB University Ave / 30 Min -> 4 Hr / COVID-19 / $0.50/hr,,,12/07/2014,02/03/2022,,,1900 CURTIS STREET,,,,,Verizon4G,04/24/2022
USPL,USPL,1900 CURTIS STREET,C1986,,Active,MK5,37.869667000,-122.289644000,E0070000163C81B0,Yes,0348864,Assigned to pole,52.79.8,52.79.8,,,51086,M5 GB University Ave / 30 Min -> 4 Hr / COVID-19 / $0.50/hr,,,12/07/2014,11/19/2021,,,1900 CURTIS STREET,,,,,Verizon4G,02/03/2022
USPL,USPL,1900 CURTIS STREET,C1988,,Active,MK5,37.869609000,-122.289632000,E00700002088755D,Yes,0347387,Assigned to pole,52.79.8,52.79.8,,,51086,M5 GB University Ave / 30 Min -> 4 Hr / COVID-19 / $0.50/hr,,,12/07/2014,11/19/2021,,,1900 CURTIS STREET,,,,,Verizon4G,02/03/2022
USPL,USPL,1900 CALIFORNIA,CA1980,,Active,MK5,37.871093000,-122.279942000,E00700001B7A0808,Yes,0391127,Assigned to pole,52.79.8,52.79.8,,,51089,M5 GB University Ave / 1 Hr -> 4 Hr / COVID-19 / $0.50/hr,,,08/17/2014,09/23/2021,,,1900 California,,,,,Verizon4G,11/22/2021
USPL,USPL,1900 CALIFORNIA,CA1982,,Active,MK5,37.871036000,-122.279928000,E00700001B7A0806,Yes,0389269,Assigned to pole,52.73.0,52.79.8,,,51089,M5 GB University Ave / 1 Hr -> 4 Hr / COVID-19 / $0.50/hr,,,08/17/2014,03/05/2021,,,1900 California,,,,,Verizon4G,02/05/2019
USPL,USPL,1900 CALIFORNIA,CA1983,,Active,MK5,37.871007000,-122.279753000,E00700001B7A0805,Yes,0368192,Assigned to pole,52.79.5,52.79.8,,,51089,M5 GB University Ave / 1 Hr -> 4 Hr / COVID-19 / $0.50/hr,,,08/17/2014,03/05/2021,,,1900 California,,,,,Verizon4G,09/20/2018
USPL,USPL,1900 CALIFORNIA,CA1984,,Active,MK5,37.870997000,-122.279922000,E00700001B7A0833,Yes,0485814,Assigned to pole,52.79.8,52.79.8,,,51089,M5 GB University Ave / 1 Hr -> 4 Hr / COVID-19 / $0.50/hr,,,08/17/2014,10/29/2020,,,1900 California,,,,,Verizon4G,
USPL,USPL,1900 CALIFORNIA,CA1985,,Active,MK5,37.870960000,-122.279753000,E0070000163C81F3,Yes,0352512,Assigned to pole,52.79.8,52.79.8,,,51089,M5 GB University Ave / 1 Hr -> 4 Hr / COVID-19 / $0.50/hr,,,08/17/2014,05/10/2021,,,1900 California,,,,,Verizon4G,08/01/2021
USPL,USPL,1900 CALIFORNIA,CA1986,,Active,MK5,37.870952000,-122.279913000,E00700001B7A07D5,Yes,0481450,Assigned to pole,52.79.8,52.79.8,,,51089,M5 GB University Ave / 1 Hr -> 4 Hr / COVID-19 / $0.50/hr,,,08/17/2014,10/29/2020,,,1900 California,,,,,Verizon4G,
USPL,USPL,1900 CALIFORNIA,CA1988,,Active,MK5,37.870888000,-122.279916000,E00700001B7A07A0,Yes,0273607,Assigned to pole,52.79.8,52.79.8,,,51089,M5 GB University Ave / 1 Hr -> 4 Hr / COVID-19 / $0.50/hr,,,08/17/2014,03/05/2021,,,1900 California,,,,,Verizon4G,02/04/2016
USPL,USPL,2000 CALIFORNIA,CA2003,Single Space,Active,MK5,37.870531000,-122.279693000,E0070000163C8E6E,Yes,0335808,Assigned to pole,52.79.8,52.79.8,,,51562,M5 GB University Ave / 30 Min / $ 0.50hr,,,08/17/2014,02/03/2022,,,2000 California,,,,,Verizon4G,01/05/2022
USPL,USPL,2000 CALIFORNIA,CA2005,Single Space,Active,MK5,37.870488000,-122.279682000,E00700001B7A07A5,Yes,0509937,Assigned to pole,52.79.8,52.79.8,,,51562,M5 GB University Ave / 30 Min / $ 0.50hr,,,08/17/2014,03/30/2022,,,2000 California,,,,,Verizon4G,06/12/2023
USPL,USPL,2000 CALIFORNIA,CA2007,Single Space,Active,MK5,37.870450000,-122.279681000,E0070000163C8E70,Yes,0353282,Assigned to pole,52.79.8,52.79.8,,,51562,M5 GB University Ave / 30 Min / $ 0.50hr,,,08/17/2014,09/23/2021,,,2000 California,,,,,Verizon4G,12/19/2021
USPL,USPL,2000 CALIFORNIA,CA2008,Single Space,Active,MK5,37.870368000,-122.279849000,E00700001FD115AE,Yes,0347378,Assigned to pole,52.79.8,52.79.8,,,51089,M5 GB University Ave / 1 Hr -> 4 Hr / COVID-19 / $0.50/hr,,,08/17/2014,09/23/2021,,,2000 California,,,,,Verizon4G,11/22/2021
USPL,USPL,1900 GRANT,GR1986,,Active,MK5,37.871531000,-122.275383000,E00700001B7A07B3,Yes,0341790,Assigned to pole,52.73.0,52.79.8,,,51089,M5 GB University Ave / 1 Hr -> 4 Hr / COVID-19 / $0.50/hr,,,08/17/2014,03/03/2021,,,1900 Grant,,,,,Verizon4G,07/12/2017
USPL,USPL,1900 GRANT,GR1988,,Active,MK5,37.871474000,-122.275378000,E00700001B7A07B6,Yes,0348719,Assigned to pole,52.79.8,52.79.8,,,51089,M5 GB University Ave / 1 Hr -> 4 Hr / COVID-19 / $0.50/hr,,,08/17/2014,09/23/2021,,,1900 Grant,,,,,Verizon4G,12/19/2021
USPL,USPL,1900 GRANT,GR1990,,Active,MK5,37.871416000,-122.275372000,E00700001B7A079F,Yes,0389126,Assigned to pole,52.79.8,52.79.8,,,51089,M5 GB University Ave / 1 Hr -> 4 Hr / COVID-19 / $0.50/hr,,,08/17/2014,01/20/2022,,,1900 Grant,,,,,Verizon4G,02/03/2022
USPL,USPL,2000 GRANT,GR2001,Single Space,Active,MK5,37.871088000,-122.275171000,E00700001B7A0855,Yes,0385928,Assigned to pole,52.79.8,52.79.8,,,51089,M5 GB University Ave / 1 Hr -> 4 Hr / COVID-19 / $0.50/hr,,,08/17/2014,09/23/2021,,,2000 Grant,,,,,Verizon4G,12/19/2021
USPL,USPL,2000 GRANT,GR2002,,Active,MK5,37.871033000,-122.275356000,E00700001B7A085A,Yes,0342362,Assigned to pole,52.73.0,52.79.8,,,51089,M5 GB University Ave / 1 Hr -> 4 Hr / COVID-19 / $0.50/hr,,,08/17/2014,03/03/2021,,,2000 Grant,,,,,Verizon4G,07/12/2017
USPL,USPL,2000 GRANT,GR2003,,Active,MK5,37.871044000,-122.275172000,E00700001B7A07B0,Yes,0343728,Assigned to pole,52.79.8,52.79.8,,,51089,M5 GB University Ave / 1 Hr -> 4 Hr / COVID-19 / $0.50/hr,,,08/17/2014,09/23/2021,,,2000 Grant,,,,,Verizon4G,12/19/2021
